871,SHROOM,SHROOM RELAX,SHROOM SP. Z O.O.,POLAND,ABV 0.0%,"JUDGES' TASTING NOTE
This drink's dark ruby colour suggests flavours of red fruit - and there are indeed aromas of strawberry, cranberry and raspberry. But they are backed up with funkier flavours of hops, mint, tomato and guava to give something quite unique and full-flavoured that is still balanced, structured and highly drinkable. Intriguing and genre-defying.",Functional / Health / SportsSoda / Juice Blend,Energy: 14kcal per 100ml,Carbohydrates: 4.35g per 100ml,Sugars: 2.80g per 100ml,https://sentiaspirits.com
1092,SOBER SPIRITS,SOBER SPIRITS RUM 0.0%,SOBER SPIRITS,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
A second consecutive Gold medal - and well-deserved: banana, vanilla, dates, demerara sugar with an edge of green sugar cane vie for attention on this classy rum.Straight out of the bottle there are layers of flavour, rich and complex but not heavy or cloying. Elegant and beautifully crafted, it mixes well, but is ideal for the rum purist who likes to sip neat.",Spirit / Bitters,Energy: 48kcal per 100ml,Carbohydrates: 14g per 100ml,Sugars: 0g per 100ml,https://shop.shroom4you.com/product/shroom-relax-6-pack/
873,SOBER SPIRITS,SOBER SPIRITS WHISKY BOURBON 0.0%,SOBER SPIRITS,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
With flavours of oak wood, honey and a gentle smoky grain-like character, this is a convincing alternative for lovers of rye or blended scotch. Showing flavours of orchard fruit, caramel and ginger, with some background peatiness it can be sipped neat, but is at its strongest when mixed with ginger.",Spirit / Bitters,Energy: 32kcal per 100ml,Carbohydrates: 12g per 100ml,Sugars: 0g per 100ml,https://www.soberspirits.com/products/alcohol-free-rum
872,SOBER SPIRITS 0.0%,SOBER SPIRITS AMARETTO 0.0%,SOBER SPIRITS 0.0%,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
With its flavours of almond, vanilla and marzipan this is an absolutely nailed-on alcohol-free substitute for amaretto. The palate broadens into cashew nuts, lemon curd, caramel and honey, always underpinned by a thoroughly likeable almond/butterscotch signature. Great over ice, over ice-cream or with coffee.",Aperitif / VermouthLiqueurSpirit / Bitters,Energy: 50kcal per 100ml,Carbohydrates: 20g per 100ml,Sugars: 0g per 100ml,https://www.soberspirits.com/products/alcohol-free-whisky
877,SOOLONG,T-VINO TASTE EARL GREY 0.0%,PREVITALITY B.V.,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
Green fruit flavours - gooseberry and poached green apple - are rounded out further by exotic tea notes, which also provide plenty of tannin and acidity. That structure, combined with a well-judged palate sweetness and slight salinity make this an interesting and versatile food-matching option. Think fish and chips, light pasta and seafood, where it's slight briny note should sing.",Tea / Kombucha / Kefir (Water)WineAlt Wine / Sake,Energy: 23kcal per 100ml,Carbohydrates: 5.30g per 100ml,Sugars: 4.90g per 100ml,https://www.soberspirits.com/products/alcohol-free-amaretto
836,SPRK,CUVÉE SPÉCIALE,JJ LEITZ GMBH,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Medium lemon in colour, this sparkler showed an elegant champagne-like nose of citrus, brioche and green apples. These flavours follow through onto the palate, with poached apple, citrus and toasted peach providing texture and sweetness without lots of sugar. Fresh and classy with nice length - a great celebratory drink.",WineAlt Wine / Sake,Energy: 20kcal per 120ml serving,Carbohydrates: 4g per 120ml serving,Sugars: 4g per 120ml serving,https://soolong.com/en/product/wine-alcohol-free-t-vino-taste-earl-grey-0vol/
875,SUPER 8,SUPER 8 ROUGE 0.0,HAACHT BREWERY,BELGIUM,ABV 0.0%,"JUDGES' TASTING NOTE
This beer's rich red colour tells you what to expect - and it totally delivers in the glass. With delightful flavours of sweet cherry and almond on both nose and palate, it's tangy, refreshing and beautifully balanced. Cheerful carbonation and a bright finish make this an excellent food beer - or a vibrant pick-me-up after exercise.",Beer,Energy: 16kcal per 100ml,Carbohydrates: 2g per 100ml,Sugars: 3.90g per 100ml,https://N/A
885,TEMPUS TWO,ZERO PINOT GRIGIO,AUSTRALIAN VINTAGE,AUSTRALIA,ABV 0.5%,"JUDGES' TASTING NOTE
With flavours of pears and tropical fruits and a gentle dusting of spice, this is a quintessential New World Pinot Grigio. Bright, clean and juicy with plenty of flavour and a citrus zing on the finish, it's refreshing and flavourful in equal measure. A great way into the world of AF white wine.",Wine,Energy: 24kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 3.50g per 100ml,https://www.haacht.com
880,VERITASBRÄU,VERITASBRÄU (CAN),PANAVAC CORPORATION,GERMANY,ABV 0.0%,"JUDGES' TASTING NOTE
There's a good foamy head on this pale lager, which has signature aromas of sweet corn and malt. On the palate, it's smooth, lightly bitter and supple; satisfying in terms of flavours, but with a super-refreshing tart citrus finish. A great session beer, or as a partner for pizzas or bar food.",Beer,Energy: 11kcal per 100ml,Carbohydrates: 2.50g per 100ml,Sugars: 2.40g per 100ml,
881,VICE BY GIESEN,VICE BY GIESEN CHARDONNAY,GIESEN GROUP,NEW ZEALAND,ABV < 0.5%,"JUDGES' TASTING NOTE
There's really good Chardonnay typicity on the nose here: honey and golden apple with some Meyer lemon. The palate follows up with white peach skin, lemon rind and even some buttery oak notes of vanilla, coconut and banana. Authentically vinous in character, with a taut acidity behind the New World fruit it has great food-match potential.",WineAlt Wine / Sake,Energy: 9kcal per 125ml serving,Carbohydrates: 1.80g per 125ml serving,Sugars: 1.10g per 125ml serving,https://giesen.co.nz/wine/vice-chardonnay/
882,VIÑA SOL,VIÑA SOL 0.0 ROSÉ,TORRES ICONS,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Pale-salmon colour, with summer-berry flavours of strawberry, raspberry and melon. Has both fruit purity and acid structure, without either element dominating, and the palate is dry, textured and highly moreish. A wine for summer picnics, evening terraces and ski slopes alike!",Wine,Energy: 18kcal per 100ml,Carbohydrates: 4.10g per 100ml,Sugars: 3.50g per 100ml,https://giesen.co.nz/wine/vice-chardonnay/
876,VINTEA,T-VINO SPARKLING JASMIN 0.0%,PREVITALITY RETAIL B.V.,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
A pretty, pale-lemon colour, and a pretty drink in flavour, too. Beautiful lifted bouquet of jasmine, green tea and orange blossom with an additional comforting layer of apricot fruit adding a hint of sweetness on the palate. A great afternoon sipper - but could also pair well with vegetable dishes.",Tea / Kombucha / Kefir (Water)WineAlt Wine / Sake,Energy: 23kcal per 100ml,Carbohydrates: 5.30g per 100ml,Sugars: 4.90g per 100ml,https://vinasol.com/
835,WEDNESDAY'S DOMAINE,CUVÉE,WEDNESDAY'S DOMAINE,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
With an attractive, come-hither pale pink colour, and a fine mousse, this elegant sparkler has flavours of roses, pink grapefruit, cherry and red apple. It's dry and refreshing, rather than soft and lingering, so will shine as an aperitif, with canapes or as a starter accompaniment.",WineAlt Wine / Sake,Energy: 10.90kcal per 100ml,Carbohydrates: 2.70g per 100ml,Sugars: 2.70g per 100ml,https://vintea.nl/
845,YALA KOMBUCHA,JASMINE PEARLS,YALA KOMBUCHA,UNITED ARAB EMIRATES,ABV 0.0%,"JUDGES' TASTING NOTE
Pretty golden colour, and pretty flavours to match, with fragrant aromas of jasmine and orange blossom. Despite the perfume-blossom nose, the palate is fresh and crisp with a finely-honed acid/tannic bite carrying the flavours to a long finish. Delicate and floral, it's a perfect summer aperitivo.",Aperitif / VermouthTea / Kombucha / Kefir (Water),Energy: 19kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 5g per 100ml,https://wednesdaysdomaine.com/
970,ZENO ALCOHOL-LIBERATED.,ZENO ALCOHOL-LIBERATED SPARKLING ROSÉ NV.,VINOLO LTD.,SPAIN,ABV 0.3%,"JUDGES' TASTING NOTE
Very pale pink colour, with aromas of cherry jam, rosehip and strawberry. More lifted flavours of rhubarb, herbs and blossom come through on the palate, which is dry and really well balanced. Subtle, even elegant, this is a fizz that will appeal to wine drinkers and the non-alc committed alike.",WineAlt Wine / Sake,Energy: 8.86kcal per 100ml,Carbohydrates: 1.80g per 100ml,Sugars: 1.80g per 100ml,https://yalabucha.ae/product/jasmine/
903,51* COLA,CHERRY,THE NATURAL FREEDOM CO LIMITED,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Flavours of almond, cherry, sarsaparilla, almonds and coconut for a classy take on a classic. Suggestions of mint and bananas also come through on the palate, which is sweet but not crazily so. An artisanal upgrade on the bigger names.",Cocktail BaseSoda / Juice Blend,Energy: 42kcal per 100ml,Carbohydrates: 10.70g per 100ml,Sugars: 9g per 100ml,https://www.zenowine.com
950,ACALA SPARKLING TEA,ROSE SPARKLING TEA,ACALA SPARKLING TEA,LITHUANIA,ABV 0.0%,"JUDGES' TASTING NOTE
Strawberry pink coloured sparkler, with flavours of rhubarb, guava, hibiscus and a prominent black tea note. The palate is refreshingly light and dry, with the tea note building through the mouth to a taut, savoury finish. Impressive balance.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 8kcal per 100ml,Carbohydrates: 1.70g per 100ml,Sugars: 1.90g per 100ml,https://www.51.cola.com
1150,ACALA SPARKLING TEA,WINTER SPICED SPARKLING TEA,ACALA SPARKLING TEA,LITHUANIA,ABV 0.0%,"JUDGES' TASTING NOTE
A cloudy, light red sparkler, this is full of unexpected characters: savoury and quite dry, with black tea, cinnamon, orange peel, ginger and wild berry flavours. Despite the spicy warmth, this would work just as well in summer, and could be a surprising partner for red meats.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 9kcal per 100ml,Carbohydrates: 2.20g per 100ml,Sugars: 2.30g per 100ml,https://drinkacala.com/
895,APPALINA,APPALINA SPARKLING PINOT NOIR ROSÉ,LES GRANDS CHAIS DE FRANCE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
The happy, festive mousse in this rose gold pink perfectly sums up its personality. With its flavours of strawberry, redcurrant and cranberry mingling on the palate its a celebration of summer. As one judge put it, 'take it to a party - it's a fun drink!'",Wine,Energy: 30kcal per 100ml,Carbohydrates: 5.50g per 100ml,Sugars: 5g per 100ml,https://drinkacala.com/
1174,ATMOSPHERE 0.0 PILS,ATMOSPHERE 0.0 PILS,ATMOSPHERE BREWERY,GERMANY,ABV 0.0%,"JUDGES' TASTING NOTE
Pale lager with a good foamy head and clear golden colour. This is rounded, light in body and well balanced. Flavours include corn, malt and a pleasant, hoppy bitterness, and last well in the mouth. A refreshing beer, ideal for session drinking",Beer,Energy: 41kcal per 11.20fl oz Imperial serving,Carbohydrates: 8g per 11.20fl oz Imperial serving,Sugars: 0g per 11.20fl oz Imperial serving,https://www.atmospherebrewery.com
897,BROWN BROTHERS,BROWN BROTHERS PROSECCO ZERO,BROWN FAMILY WINE GROUP,AUSTRALIA,ABV 0.05%,"JUDGES' TASTING NOTE
Nailed-on classic, fruity, Prosecco flavours of peaches, green apple and pears are given added zip by a gentle spray of lemon on the palate. Approachable, but also refreshing, this is a moreish option for groups, parties and summer days.",Wine,Energy: 108kj per 150ml serving,Carbohydrates: 7.50g per 150ml serving,Sugars: 3.20g per 150ml serving,https://www.atmospherebrewery.com
902,CAPRICE,CAPRICE DEALCOHOLIZED SPARKLING WINE,PANAVAC CORPORATION,SOUTH AFRICA,ABV 0.0%,"JUDGES' TASTING NOTE
Exotic, Muscat-like flavours of honey, honeydew melon and stone fruit on the nose move onto a similarly luscious palate. Fruit sweetness is balanced by both gentle carbonation and a light acidity. A good AF option for cheese or desserts.",Wine,Energy: 34kcal per 100ml,Carbohydrates: 8.30g per 100ml,Sugars: 8.20g per 100ml,https://brownfamilywines.com.au
1124,CARL JUNG ALCOHOLFREE BLANC DE BLANCS,CARL JUNG ALCOHOLFREE BLANC DE BLANCS,CARL JUNG GMBH,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Apple compote on the nose follows through onto the palate, with added flavours of honeyed white plum. A gentle saline character and well judged acidity add freshness. Great all round sparkler.",WineAlt Wine / Sake,Energy: 20kcal per 100ml,Carbohydrates: 4.40g per 100ml,Sugars: 4g per 100ml,https://www.carl-jung.de/sparkling/#BdB
889,CHANCE CLEAN CIDER,0.5% APPLE CIDER,TRIPPLE J DRINKS,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
A deep-coloured, full-flavoured cider. Golden and sparkling, it has flavours of red apples, caramel and some exotic tropical fruit on its sweet, comforting palate. Lots of intensity and palate weight here giving interesting food-match options.",Cider / Perry / Mead,Energy: 38kcal per 100ml,Carbohydrates: 8.10g per 100ml,Sugars: 7.50g per 100ml,https://www.carl-jung.de/sparkling/#BdB
890,CHATEAU CHANTAL,0%,CHATEAU CHANTAL,UNITED STATES,ABV 0.4%,"JUDGES' TASTING NOTE
Joyful aromas of cooked green apple are the hallmark of this wine, which has flavours of strudel and a sprinkling of lemon on the palate. Decidedly off-dry, hard-core sugar-sceptics might find it too sweet on its own, but it has a cheerful mouthfeel and could be great with spicy food.",WineAlt Wine / Sake,Energy: 51kcal per 5fl oz USA serving,Carbohydrates: 0g per 5fl oz USA serving,Sugars: 6g per 5fl oz USA serving,https://www.chancecider.com
905,CLAUSTHALER,CLAUSTHALER ORIGINAL,RADEBERGER GRUPPE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Flavours of digestive biscuits and grass combine to give a mild haylike character on the nose. Palate shows an initial sweetcorn sweetness, before drawing into a medium-bitter finish. A great sessionable option for all social occasions.",Beer,Energy: 26kcal per 100ml,Carbohydrates: 5.60g per 100ml,Sugars: 2.80g per 100ml,https://www.chateauchantal.com/product/0-
909,DARLING CELLARS DE-ALCOHOLISED WINE,DARLING CELLARS DE-ALCOHOLISED SPARKLING ROSÉ,DARLING CELLARS,SOUTH AFRICA,ABV < 0.5%,"JUDGES' TASTING NOTE
Pale rose gold colour with an inviting mousse. Red fruit flavorus of strawberry and raspberry predominate on the palate with flashes of redcurrant. Fun and fresh on the palate, it's well balanced, with nice flavour intensity and decent length.",WineAlt Wine / Sake,Energy: 59kj per 100ml,Carbohydrates: 2.30g per 100ml,Sugars: 2.30g per 100ml,https://www.clausthaler.de/en/homepage
908,DARLING CELLARS DE-ALCOHOLISED WINE,DARLING CELLARS DE-ALCOHOLISED SHIRAZ,DARLING CELLARS,SOUTH AFRICA,ABV 0.5%,"JUDGES' TASTING NOTE
Medium purple colour with signature Shiraz flavours of smoky red and black summer fruits, particularly blackberry and black cherry. Plenty of fruit sweetness on the palate, alongside a smoky palate with some drying tannins on the finish.",WineAlt Wine / Sake,Energy: 60kj per 100ml,Carbohydrates: 2.50g per 100ml,Sugars: 2.50g per 100ml,https://www.seckfordagencies.co.uk
959,DIVIN,"SPARKLING BLUSH ROSÉ SAUVIGNON BLANC 0,0%",DIVIN LESTONNAT,"BELGIUM, FRANCE, GERMANY",ABV 0.0%,"JUDGES' TASTING NOTE
Pale rose gold colour, with a complex nose of white peach, honeysuckle and golden apples. The flavours continue through the palate, which shows good depth and the finish is long. A joyful, crowd-pleasing bottle for summer drinking.",Cocktail BaseWineAlt Wine / Sake,Energy: 23kcal per 100ml,Carbohydrates: 0g per 100ml,Sugars: 4.50g per 100ml,https://www.seckfordagencies.co.uk
1148,DOUZE,ABRICOT & ZAATAR (APRICOT & ZA'ATAR),RAY SAS,FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
A functional drink that is full of character: sweet tropical fruits, honey and citrus on the nose then tart, herbal, citrus and creamy flavours on the palate. Natural-tasting and has some depth and complexity. A delicious alcohol-free cocktail which makes a great alternative",Cocktail (ready to drink)Cocktail BaseFunctional / Health / Sports,Energy: 20kcal per 100ml,Carbohydrates: 4.70g per 100ml,Sugars: 3.60g per 100ml,https://www.divinnolow.fr/
900,EDENVALE,CABERNET SAUVIGNON,EDENVALE BEVERAGES,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Medium red/cherry colour, this a winning nose of red fruit (cherries, goji berries) and vanilla. The palate adds a gentle oaky/earthiness and while it's medium-bodied, there is still good persistence to the dry finish.",Wine,Energy: 71kj per 100ml,Carbohydrates: 5.70g per 100ml,Sugars: 3.60g per 100ml,https://drinkdouze.com
948,EINS-ZWEI-ZERO,RIESLING,JJ LEITZ GMBH,GERMANY,ABV 0.05%,"JUDGES' TASTING NOTE
Pale lemon colour, with flavours of green apple, fresh lemon and even a slight whiff of gunflint on the nose. Palate is creamier than expected and no more than mid-weight but acidity pulls it beautifully through the palate and the finish is long. One for Asian food or a crab salad.",WineAlt Wine / Sake,Energy: 20kcal per 120ml serving,Carbohydrates: 4g per 120ml serving,Sugars: 4g per 120ml serving,https://www.edenvale.com.au
